stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
535,42.425,63.15151515,56.08333333,56.14705882,36.20512821,18.275,34.93939394,51.42105263,39.64864865,48.52777778,51.91891892,45.41666667,81.86111111,64.0625,58.46341463,20.71428571,17.15,40.73684211,52,43.27777778,67.61764706,39.90243902,15.91428571,22.81081081,33.75757576,18.32432432,17.69230769,4.564102564,79.1875,20.42424242,29.25714286,55.05405405,60.08108108,38.2
536,51.56818182,58.90909091,55.12820513,64.19444444,37.62857143,25.71794872,38.51428571,56.87179487,37.61764706,43.38461538,45.14705882,42.89189189,66.61764706,60.775,46.88235294,19.84782609,24.48717949,93.64705882,57.08571429,42.51351351,52.94594595,55.14285714,58.7027027,57.61538462,59.56756757,56.38888889,57.8,10.68421053,37.125,16.17948718,29.58823529,62.40540541,56.79411765,23.05128205
537,46.70114943,51.16216216,68.60526316,65.14705882,42.76470588,76.025,47.48717949,75.28947368,32.74285714,48.4,46.18421053,36.47368421,61.67647059,21.54545455,52.875,22.16666667,19.52631579,56.23529412,53.42424242,36.07894737,66.04444444,31.76190476,4.414634146,24,15.92307692,9.257142857,8.657142857,4.575757576,91.39473684,23.81578947,22.3030303,72.79487179,50.37837838,46.08571429
538,66.05882353,74.28205128,45.875,53.21052632,38.18421053,16.20588235,35.20588235,60.76470588,82.75,55.05263158,77.71052632,53.97297297,83.82926829,76.38461538,33.55555556,16.45945946,28.78947368,40.71428571,72.02857143,64.42857143,75,52.02325581,6.055555556,17.94736842,39.35294118,17.35135135,13.88235294,7.970588235,77.44736842,21.33333333,19.82352941,72.05405405,67.5,29.16666667
539,63.34567901,68.61764706,40.7,56.5,33.07692308,13.94444444,37.6,59.47222222,75.08823529,48.25641026,73.575,55.79487179,80.02777778,72.75609756,35.38888889,31.1,21.375,72.51351351,62.37837838,60.97297297,72.84090909,54.34693878,7.794117647,38.76190476,38.88888889,17.74358974,25.55263158,4.967741935,72.38888889,23.125,23.41025641,59.64864865,62.03125,33.18918919
540,57.75949367,82.97297297,37.32432432,48.94444444,23.8,9.837837838,31,39.72727273,48.225,39.74358974,61.97142857,63.625,89.47222222,53.89189189,35.71794872,12.68421053,4.785714286,10.42424242,58.46875,73.45,71.34146341,63.41860465,40.02857143,8.514285714,12.88235294,22.2,15.83783784,1.971428571,58.78947368,17.52941176,24,35.8,45.08823529,21.76470588
541,54.3452381,44.74358974,51.97142857,64.58333333,45.15384615,49.24324324,38.16216216,48.58823529,48.02564103,31.5,44.91666667,32.23076923,56.62857143,37.16216216,55.13157895,39.5,38.67567568,90.15384615,57.97297297,30.07894737,43.86956522,60.46808511,44.36842105,65.77142857,71.05,39.94594595,61.47368421,13.28571429,35.66666667,12.21052632,51.13157895,57.53846154,47.47368421,71.2972973
542,73.2987013,62.58974359,21.91666667,52.42857143,15.38297872,22.32432432,34.57142857,64.63888889,67,45.45714286,66.94736842,49.025,74.13157895,60.52631579,17.90697674,38.2,14.70588235,26.25714286,63.83783784,69.28947368,58.675,57.52173913,3.722222222,4.358974359,4.333333333,9.027777778,4.941176471,1.894736842,96.07894737,24.19444444,20.63636364,17.78787879,61,14.32432432
543,63.43037975,83.97058824,36.54545455,53.08108108,23.45454545,9.891891892,34.05714286,58.44736842,50.97142857,51.02631579,59.85365854,60.07317073,87.82857143,80.25,43.06818182,8.5,8.925,25.44117647,56.74418605,78.61538462,76.1627907,54.64583333,15.54054054,19.725,20.1,13.27777778,10.22222222,2.305555556,86.83333333,24.425,19.44444444,43.64864865,58.425,74.51428571
544,52.67045455,32.27777778,48.37837838,60.33333333,59.8372093,44.48571429,70.83333333,50.65789474,32.27777778,36.32432432,39.76315789,44.55263158,53,33.51351351,52.07894737,39.19444444,46.77777778,80.91666667,50.22857143,21.87804878,30.90909091,56.14,77.30769231,47.23684211,67.21052632,79.40540541,74.35135135,25.125,12.40625,8.125,33.22857143,52.875,66.05555556,27.48648649
545,70.04878049,53.02702703,30.9,58.61111111,26.48648649,36.1025641,33.61764706,59.38461538,77.97560976,41.81578947,60.94736842,37.7027027,61.63157895,35.28571429,21,44.41666667,13.61764706,84.5,59.88888889,54.42105263,50.86363636,69.04347826,11.91428571,37.575,30.27777778,20.86842105,33.72972973,4.023255814,82.91176471,22.35,60.97435897,42.75,50.47222222,83.35714286
546,53.40243902,60.97297297,39.38461538,57.38235294,22.97368421,17.83783784,42.59459459,51.18918919,36.27272727,39.64285714,50.75,43.1,68.27272727,81.63157895,40,22.4,22.18421053,54.57142857,52.05882353,53.69047619,53.55555556,62.23913043,69.44117647,33.65116279,49.61764706,50.83783784,55.11111111,7.076923077,23.85294118,17.82051282,25.1025641,41.78947368,58.65714286,72.68421053
547,75.92405063,53.32352941,16.89473684,36.275,6.162162162,45.47368421,48.5483871,43.12121212,65.13888889,34.02564103,52.36842105,32,67.7027027,34.11764706,12.37837838,31.72222222,25.73684211,23.12121212,55.15,70.47058824,40.88571429,51.10869565,40.74358974,28.77142857,37,35.26190476,54.82051282,7.45,41.91891892,9.21875,13.40540541,6,57.57142857,90.81081081
548,49.4,44.83783784,63.53846154,72.54285714,42.76470588,78.675,48.86111111,51.925,28.75,36.175,38.14634146,34.63157895,42.48648649,21.18918919,48.22222222,31.97222222,46.68571429,80.27027027,47.64864865,29.38235294,47.34090909,50.83333333,39.89189189,76.56756757,71.27027027,56.43902439,55.41666667,37.25,22.11764706,10.34883721,34.22222222,64.04761905,61.15789474,35.24324324
549,70.44444444,59,32.17948718,54.97435897,32.47368421,17.61111111,52.6,48.30555556,81.88888889,28.97297297,73.77777778,53.38888889,80.83333333,59.52631579,22.85365854,32.08108108,31,87.35135135,63.58823529,58.5,63.44186047,62.11764706,53.77777778,74.32432432,74.94594595,57.94285714,54.62790698,17.72727273,26.29411765,10.05263158,24.08333333,47.26315789,66.88235294,63.11764706
550,61.73417722,35.13888889,48.80487805,65.24242424,56.68421053,37.33333333,56.78787879,55.88888889,52.08823529,31.7,45.86486486,34.05,61.88372093,32.44736842,35.16666667,36.58974359,13.23076923,75.13513514,48.72222222,27.65789474,56.48717949,49.58823529,9.487179487,23.53488372,14.86842105,15.81578947,29.74285714,5.710526316,83.41176471,19.13888889,50.97222222,65.31428571,62.66666667,16.55
551,58.38823529,57.84210526,31.61538462,63.06060606,24,51.59459459,34.97297297,40.91666667,55.61764706,35.32432432,58.94444444,44.10526316,56.35135135,31.94594595,53.66666667,53.38461538,12.02777778,85.64864865,51.35135135,55.20930233,59.12820513,61.15789474,22.38888889,40.64864865,33.13513514,23.83783784,31.81578947,7.942857143,69.02857143,18.08333333,61.94444444,40.51282051,46.57142857,72.13888889
552,56.20987654,53.27027027,33.85714286,44.02941176,10.23684211,57.13157895,30.18181818,67.38888889,40.58823529,34.54285714,49.05714286,39.8974359,68.13513514,41.63157895,43.35135135,25.08108108,26.51351351,69.18918919,47.71794872,69.1025641,48.80487805,51.5625,18.66666667,54.72972973,44.66666667,30.78947368,41.94285714,14.05714286,69.10810811,22.25714286,19.75,3.84375,57.20588235,55.58974359
553,49.9125,47.30555556,31.33333333,45.89473684,33.94117647,23.24324324,34.52941176,58.86486486,67,37,61.02564103,33.56097561,60.89189189,64,31.725,45.68571429,11.05405405,93.03030303,46.44444444,43.68421053,53.31707317,58.85714286,15.78378378,37.83783784,37.03125,14.25,20.63157895,6.083333333,81,16.17073171,46.05555556,34,49.86111111,74.08333333
554,57.31168831,51.21621622,43.64864865,68.64864865,38.14705882,73.08333333,40.64864865,59.71794872,69.54545455,46.88888889,62.86111111,43.53658537,60.69230769,32.79487179,33.34210526,47.64864865,13.11764706,37.34146341,59.23529412,44.04545455,70.14705882,48.67647059,5.2,13.22857143,11.35135135,6.473684211,8.342857143,4.914285714,92.41666667,20.45945946,44.05714286,68.73170732,56.52941176,39.43243243
555,55.75641026,51.89189189,49.43589744,51.08823529,37.97368421,71.52941176,29.29411765,59.02941176,61.31428571,39.08333333,66.51351351,51.85,49.11627907,3.564102564,37.08571429,28.64102564,63.125,78.82051282,60.51515152,38.91666667,48.47368421,75.83333333,11.32352941,62.43243243,49.18421053,34.71794872,28.72972973,89.27027027,3.361111111,8.641025641,70.92105263,42.725,60.38235294,12.66666667
556,58.32926829,49.29032258,49.76923077,51.28571429,47.79411765,80.48648649,57.52631579,71.35135135,78.44117647,41.33333333,68.85294118,42.27777778,65.7027027,18.81081081,30.35897436,54.17948718,17.52941176,56.62790698,56.22857143,42.125,62.12820513,29.7027027,30,12.69230769,22.94736842,23.89473684,36.29411765,4.058823529,88.2972973,21.1025641,36.13157895,58.10526316,61.38235294,91.68421053
557,68.83544304,62.81818182,26.875,57.14285714,33.36842105,22.47222222,37.26190476,71.02631579,78.26829268,51.94285714,70.09756098,47.425,67.08333333,80,25.55,26.05263158,9.666666667,20.73170732,60.35135135,63.65,61.03125,55.89130435,2.757575758,5.72972973,6.775,6.9,8,2.864864865,95.02702703,25.14285714,30.2972973,53.6,67.05405405,79.1
558,61.89473684,33.86111111,46.76923077,53.1875,42.62162162,43.56410256,64.22222222,59.76470588,67.94285714,32.6,58.63157895,39.15,59.08108108,39.12121212,25.92307692,42.81578947,15.28947368,43,58,40.86486486,46.86111111,55.65116279,11.55882353,12.91428571,14.88888889,22.75,35.66666667,5.588235294,90.02631579,20.83333333,65.94736842,42.975,49.18181818,93.41176471
559,45.05,66.97142857,48.93181818,49.875,23.27027027,15.05555556,38.28205128,43.28571429,25.64864865,37.66666667,46.66666667,50.71052632,77.42857143,67.02439024,50.84210526,16.64864865,18.2,71.71794872,44.36111111,58.17948718,62.56756757,64.15909091,43.04761905,37.94444444,48.7027027,39.6,43.15789474,7.823529412,56.8974359,18.18918919,29.08333333,31.79487179,48.2,66.02857143
560,64.30769231,62.34210526,54.475,60.64864865,37.61538462,82.19512195,47.94736842,74.41176471,74.45714286,51.02857143,71.17948718,38.17647059,53.42105263,27.375,32.42857143,36.65,14.4,22.81578947,58,51.34210526,68.61538462,38.08,2.21875,5.605263158,6,7.028571429,6.131578947,3.578947368,93.75,24.16666667,44.13157895,64.58536585,60.87179487,45.26470588
561,68.68965517,66,31.42857143,65.76315789,28.73684211,20.85714286,46.51612903,68.84615385,73.57142857,42.65789474,67.60526316,42.6,73.56410256,73.19444444,26.72222222,27.73809524,25.4,78.2,60.32352941,63.92105263,56.69230769,63.68181818,24.97435897,39.925,52.97142857,41.41176471,42.27027027,18.86486486,59.24324324,23.61538462,35.3,57.25,65.45714286,56.33333333
562,63.67073171,40.74193548,44.63043478,69.575,41.625,43.77142857,56.17142857,50.79411765,67.13888889,39.16666667,62.43243243,34.02702703,74.325,39.45,33.94871795,57.97435897,12.19444444,35.56410256,69.08333333,41.675,67.19444444,56.80555556,10.41025641,4.7,6.382352941,9.151515152,5.076923077,4.114285714,95.18421053,19.78378378,73.52631579,73,48.83783784,15.28947368
563,36.59036145,46.36111111,72.33333333,65.11764706,48.25714286,78.26829268,50.38888889,76.13513514,18,45.24242424,36.85294118,33.10526316,65.59459459,25.575,48.47368421,31.46153846,16.18918919,61.775,56.0625,25.75675676,77.91428571,25.10526316,3.861111111,19.79487179,18.52631579,8.294117647,9.783783784,1.833333333,93.725,23.36111111,22.05714286,73.38095238,58.31578947,27.32352941
564,71.05952381,44.66666667,39.9047619,65.72727273,48.81081081,31.52631579,37.72222222,75.17142857,74.47222222,39.75757576,62.57894737,38.30555556,73.27777778,48.31578947,25.81081081,30.24390244,6.585365854,9.052631579,65.78378378,46.175,67.66666667,54.47058824,3.944444444,3.871794872,2.205882353,5.175,4.925,0.783783784,97.02439024,27.73684211,40.35135135,80.72972973,60.13888889,68.05714286
565,73.5952381,59.86111111,29.575,62.88571429,30.73529412,28.41666667,49.02777778,71.45945946,85.25714286,44.40540541,74.05555556,40.51282051,66.22222222,74.52631579,22.91176471,43.30555556,18.68421053,58.54285714,67.7027027,59.70731707,54.31578947,58.54054054,3.769230769,10.51282051,14.88888889,9.657894737,15.13513514,4.944444444,91.29411765,33.30555556,37.75675676,50.39534884,57.22857143,20.88888889
566,50.03614458,35.03030303,41.78947368,42.89473684,25.79411765,66.43243243,55.87804878,51.28125,59.70588235,33.05405405,56.425,32.22727273,59.8974359,25.96969697,38.08108108,48.02631579,21.48387097,71.61111111,48.10526316,35.91891892,39.94594595,47.525,23.9,40.44736842,39.52777778,35.78378378,48.11111111,7.264705882,71.86842105,17.45454545,48.55263158,32.97368421,51.40540541,84.97058824
567,67.225,59.44444444,25.2972973,48.18421053,16.66666667,62.44117647,41.97222222,66.57142857,75.09090909,49.22727273,66.9,37.36585366,74,29.56756757,22.97222222,36.15151515,20.65714286,65.08333333,62.15384615,64.70731707,52.55,60.55,13.92105263,34.35,33.05882353,31.10810811,34.62857143,8.138888889,72.65714286,19.60526316,43.25,16.7027027,56.22857143,87.97058824
568,70.67088608,56,36.9,60.41176471,40.27027027,23.05882353,61.02702703,57.66666667,77.17948718,44.07692308,67.79411765,38.63414634,68.35135135,50.67567568,30.66666667,28.31578947,41.97058824,84.90909091,59.2,52.85714286,42.35897436,64.55555556,55.43589744,64.81578947,81.44444444,66.02702703,64.97619048,29.83333333,27.24324324,16.4,29.48648649,63.36111111,70.2,35.9375
569,77.29213483,62.05084746,33.97826087,60.96774194,30.05,25.75675676,39.80555556,72.10810811,84.63888889,51.63888889,71.94736842,39,74.1875,52.85,22.7027027,30.775,21.08333333,68,67.18181818,63.81818182,56.2,57.55555556,5.885714286,13.61111111,10.37837838,10.14285714,14,3.085714286,95.25806452,32.63636364,35.55555556,59.125,61.42105263,84.96969697
570,73.82222222,75.32786885,26.7,72.91666667,27.65,19.21052632,36.5,66.02439024,82.56756757,44.4,66.79069767,57.44736842,79.88888889,81.7027027,23.46153846,39.05263158,22.17142857,40.78378378,71.16666667,71.88235294,63.08823529,57.25,35.78947368,19.85714286,34.31428571,29.30232558,23.05555556,5.848484848,65.68421053,22.6875,27.67567568,59.52631579,56.16216216,89.52631579
571,61.9,53.19354839,31.52380952,57.54285714,41.31428571,26.40540541,45.65714286,49.74193548,68.58823529,38.64864865,57.08571429,40.81818182,60.17647059,69.43243243,27.76923077,25.71794872,21.20588235,73.5,50.13513514,39.31428571,46.73529412,64.57894737,64.13888889,32.94117647,49.46341463,58.10810811,63.65714286,12.44117647,31.02564103,10.73529412,28.02857143,60.58974359,64.81818182,86.775
572,46.62105263,46.91071429,61.45098039,65.43243243,51.87096774,27.08823529,49.65,67.52631579,27.44444444,44.725,52.07317073,39.5,71.35294118,56.29411765,41.73684211,15.56756757,13.77777778,11.74358974,60.4,33.42857143,64.82857143,35.375,2.641025641,5.114285714,5.176470588,3.783783784,5.636363636,2.151515152,96.75675676,32.74358974,31.09375,73.47222222,68.72222222,13.875
573,43.30769231,41.35483871,60.15909091,57.09090909,36.5,48.425,45.6969697,61,23.33333333,36.91428571,35.34285714,33.26190476,64.31428571,35.45945946,44.89473684,35.89189189,18.69444444,43.84615385,58.29032258,33.47058824,49.16666667,55.33333333,3.558823529,11.41176471,13.725,7.685714286,12.41176471,3.9375,93.35135135,24.15789474,59.79487179,50.22222222,46.9375,82.65714286
574,64.69892473,43.78125,38,62.65789474,36.13636364,45.52380952,49.63157895,50.55263158,79.36842105,31.51428571,62.37837838,40.22222222,69.16666667,27.35135135,31.05,58.02702703,19.14705882,67.88888889,66.18918919,45.34285714,51.75,72.82857143,16.675,29.25641026,30.8,19.29268293,36.75,8.147058824,81.59459459,22.27777778,83.02777778,57.10526316,45.92105263,20.57142857
575,70.77173913,68.21875,22.80487805,59.13157895,27.30434783,22.90243902,37.80645161,60.96875,75.72727273,39.97435897,70.07317073,49.15384615,75.41463415,40.95,25.68888889,43.02439024,6.638888889,29.6,61.3,68.63157895,63.85294118,70.3,2.45,7.285714286,6,3.738095238,7.540540541,2.777777778,96.64864865,22.25,55.25,52.79411765,57.57142857,84.37142857
576,76.41573034,64.06451613,16.66666667,52.80555556,7.454545455,19.64285714,46.375,57,34.54285714,40.69444444,42.29411765,44.38297872,81.83333333,70.05555556,20.28205128,11.69230769,26.75675676,56.86111111,46.10810811,79.07894737,49.66666667,56.87179487,76.57142857,19.65714286,41.17647059,57.97368421,50.56410256,6.58974359,19.86842105,11.02857143,17.63157895,5.638888889,55.07692308,93.38235294
577,67.86046512,66.2295082,37.35,70.91428571,24.48717949,65.97222222,35.44444444,62.88235294,78.80555556,48.35897436,66.71428571,54.34883721,72.62162162,34.71794872,41.56410256,58.83333333,18.6,75.5,66.35294118,63.28947368,68,61.57894737,25.10526316,36.97297297,46.575,22.24324324,28.55263158,5.076923077,73.3255814,20.74285714,64.34285714,62.66666667,51.86486486,90.37837838
578,81.25,58.46666667,4.976190476,36.36585366,1.682926829,24.05714286,60.28571429,64.15789474,73.91891892,39.525,62.16666667,42.69565217,71.54761905,34.08108108,13.20512821,27.76315789,7.157894737,20.70588235,52.45,87.24390244,57.07894737,53.94444444,2.5,5.742857143,4.512820513,4.72972973,7.527777778,1.709677419,95.78378378,12.62857143,14.02702703,4.361111111,52.77142857,76.05405405
579,38.2,56.14285714,71.69230769,50.36111111,33.79545455,85.32432432,45.32352941,60.33333333,27,41.8,42.58333333,42.7826087,44.46511628,10.475,48.36111111,14.71794872,34.86842105,69.11428571,64.94285714,33.36111111,59.45,41.78378378,8.636363636,56.35,49.7,26.15,21.89473684,15.17142857,70.16216216,20.02564103,33.28205128,48.25714286,51.80555556,35.13513514
580,49.06818182,40.27118644,51.94871795,58.21428571,46.35714286,82.76315789,62.16216216,63.5625,66.525,40.75,56.48648649,36.37209302,49.15909091,9.882352941,55.82051282,58.66666667,15.88235294,55.65714286,61.61538462,34.27777778,52.75675676,34.16216216,6.057142857,36.66666667,24.55813953,11.68181818,12.86111111,3.454545455,90.52777778,21.74285714,45.57142857,65.59459459,53.56756757,23.64705882
581,47.5,35.85245902,63.34146341,57.62162162,55.72222222,86.72222222,70.64864865,69.72727273,54.43243243,42.59459459,49.6,32.45652174,46.8974359,10.25641026,46.11111111,38.45945946,19.57142857,41.35294118,58.28947368,23.325,56.05405405,30.02702703,2.545454545,12.875,15.05263158,7.102564103,11.08571429,3.085714286,94.13888889,20.74193548,28.4,57.17647059,64.97142857,30.02702703
582,66.16129032,62.3968254,37.56097561,61.02777778,33.77777778,19.55555556,45.71052632,74.14285714,61.10810811,47.55263158,56.82352941,41.60869565,67.77777778,73.58974359,32.55555556,25.11428571,7.9,72.78947368,61.2972973,55.71428571,55.25714286,45.55555556,3.621621622,15.61538462,16.25581395,9.605263158,17.39473684,2.685714286,90.91666667,25.52631579,25.37142857,63.64705882,64.32432432,53.42857143
